MESSAGE,THEME,SENTIMENT,USER NAME,TYPE POST,TYPE USER,SERVICE,OBJECT NAME
"Click for more Posted by 276,788 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Thanh Nguyen,POST,Personal,Customer Care,VIETCOMBANK
· Tiền để trong thẻ vcb còn bị hack thế này thì biết đặt niềm tin vào ngân hàng nào đây ??? Hoang mang vãi,2,NEGATIVE,Hương Nguyễn,POST,Personal,Security,VIETCOMBANK
Cho e hỏi 1 chút.E có thẻ vietcombank visa.Và e có rút tiền tại cây ATM của agribank.Và giao dịch k thành công.Nhưng khoảng 30p sau có tin nhắn báo trừ tiền.Như vậy e phải mang chứng minh thư ra viettcombank để xác thực lại đúng ko ạ,2,NEUTRAL,Hoàng Phương Hồng,COMMENT,Personal Page/Group,Account Activity,VIETCOMBANK
"Click for more Posted by 185,528 Views Xã hội Cấp tiến · Thái độ phục vụ khách hàng của nhân viên ngân hàng Vietcombank nguồn: Tuan Usstyle",2,NEGATIVE,Hai Diep,POST,Personal,No service,VIETCOMBANK
· Đã ai bị hack tiền trong vcb ntn chưa ??? E hoang mang quá giờ kbiet nên dùng ngân hàng nào cho ổn định nhở Mong add duyệt bài e ah.,2,NEGATIVE,Hương Nguyễn,POST,Personal,Security,VIETCOMBANK
"Click for more Posted by 275,262 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Lo Lem Lung,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 275,262 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Duoc Duong,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 275,262 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Nguyen Huu Dinh,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 275,262 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Huyền Nhật,POST,Personal,Customer Care,VIETCOMBANK
· Ngân hàng Quân đội lãi suất cao hơn Vietcombank nhỉ,3,NEUTRAL,Nga Hoè Nhai,POST,Personal,Personal Loan,VIETCOMBANK
"· NGÂN HÀNG TMCP NGOẠI THƯƠNG VIỆT NAM - KHẢ QUAN (VCB: HSX - Tài chính) • Vietcombank đã công bố KQKD 6 tháng đầu năm với LNTT đạt 5.255 tỷ đồng (tăng 23% so với cùng kỳ). • Với tình hình tài chính mạnh và KQKD 6 tháng đầu năm tốt, do vậy Ngân hàng sẽ dễ",2,NEUTRAL,Nguyễn Thảo Nguyệt,POST,Personal,Management,VIETCOMBANK
"Click for more Posted by 273,780 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Dung Nguyen,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 273,780 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,MY GD,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 273,780 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Hải Âu,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 273,780 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Le Trinh,POST,Personal,Customer Care,VIETCOMBANK
· Ngân hàng TP bank làm việc chán nhỉ. Chuyển vietcom 5p sau đã nhận đc tb rồi. Đằng này  chuyển 3 ngày mới có tb nhận đc tiền. Làm tim cứ giật thon thót tưởng chuyển nhầm cho ai,3,NEUTRAL,Linh Phượng,POST,Personal,Account Activity,VIETCOMBANK
"Click for more Posted by 272,483 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Dĩ Đạt Đường,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 272,483 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Ngôi sao nhỏ,POST,Personal,Customer Care,VIETCOMBANK
"Moi nguoi thây Click for more Posted by 270,492 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Duyen Bui Thi My,POST,Personal,Customer Care,VIETCOMBANK
· Ngân hàng thương mại cổ phần Ngoại thương Việt Nam - Vietcombank Ngân hàng thương mại cổ phần Ngoại thương Việt Nam - Vietcombank vietcombank.com.vn,2,NEUTRAL,Viên Buồn Ngủ Bích,POST,Personal,Credit card,VIETCOMBANK
· Ngân hàng thương mại cổ phần[sửa | sửa mã nguồn] Tên ngân hàng Tên tiếng Anh Tên giao dịch Vốn điều lệ (tỷ đồng) Trang chủ Ngày cập nhật 1 Ngân hàng Á Châu Asia Commercial Joint Stock Bank ACB 11.259 acb.com.vn Q2-2017 2 Ngân hàng Tiên Phong Tien Phong ,2,NEUTRAL,Tien Nguyen,POST,Personal,Management,VIETCOMBANK
· [CÓ THẬT] - Biến Vietcombank là có thật . Anh em có Sài Banking Vietcombank chú ý. Chúng nó vượt mã OTP chỉ 30s. Tạm thời các giao dịch Online cẩn trọng. Không để nhiều tiền trong tài khoản VCB. - Chuyển hết sang Bank khác cho yên tâm.,2,NEGATIVE,Lê May,POST,Personal,Account Activity,VIETCOMBANK
"Vịt com xưa giờ vậy mà. NH nhà nước ai dám đụng. Posted by 268,444 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Ngoc Huy,POST,Personal,Customer Care,VIETCOMBANK
Linh Hoàng 4 new photos · CẢNH BÁO LỪA ĐẢO CHO MẤY BẠN BÁN HÀNG NÈ Chiều nay bà này vô nhắn tin mình kêu muốn mua kem tặng em bả sinh nhật ở Việt Nam . Xong bả hỏi stk mình để ck về mình cũng đưa stk vietcom cho bả nhưng mình nghi ngờ khi bả hỏi mình có i,2,NEUTRAL,Mộng Huỳnh,POST,Personal,Personal Internet Banking,VIETCOMBANK
"Mấy thằng tưởng ngồi mát và khoát ao lam cho nha nuoc hay bo Phan nao khac ma phách loi the thi ngu lam nhen. Ngồi trong phòng vậy hoài ha. Ko ve sao. Co ngay cung bi chém chết à. Hay không con Thuong gia dinh nua chu gi Posted by 184,766 Views Xã hội Cấp",2,NEGATIVE,Jimi Ngô,POST,Personal,No service,VIETCOMBANK
· ngân hàng vietcombank bây giờ quan tâm tới khách hàng thế nhỉ lại còn bảo ah ơi ah trúng xe ô tô ah có muốn lấy ko ạ em thưa với các bác là em ko có tiền đổ xăng em đi xe buýt thôi các bác giữ lại dùng em ko lấy đâu nhé các bác thông cảm,2,NEUTRAL,Thành Cát Tư Hãn,POST,Personal,Other,VIETCOMBANK
Cho e hỏi bank mk lm vc đến mấy h chiều ạ,2,NEUTRAL,Chí Hợp,COMMENT,Personal Page/Group,Customer Care,VIETCOMBANK
"Cho e hỏi đăg kì gui tn về dt voi đkí chuyển tiền,nạp tiền wa dt mât phi bn thg ak",2,NEUTRAL,Summerr Quý,COMMENT,Personal Page/Group,Account Activity,VIETCOMBANK
"Ai muốn có 100k card dt inb mình chỉ nhé, đk phải có thẻ atm có đkí internetbanking của VCB, sacombank, VPBank, TPBank, BIDV, ACB",3,NEUTRAL,Trần Lê Gia Hồng Phúc,POST,Personal,Personal Internet Banking,VIETCOMBANK
"Click for more Posted by 266,082 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Đoàn Ngọc Sang,POST,Personal,Customer Care,VIETCOMBANK
Cho e hỏi đăng kí mấy cái dịch vụ chuyển khoản rồi kiểm tra số dư là mình phải ra ngân hàng hay ntn ạ,2,NEUTRAL,Nguyễn Thị Hường,COMMENT,Personal Page/Group,Account Activity,VIETCOMBANK
"· ₫1,560 Quận Bình Tân Hiện tại mình còn duy nhất 1 căn duplex của dự án Vision1 quận Bình Tân , diện tích 101m2 giá rất tốt thích hợp cho anh/chị muốn mua để đầu tư giá tốt và view cực kì đẹp thoáng mát. Dự kiến tháng 11/2017 bàn giao nhà. Chĩ cần thanh ",3,NEUTRAL,Phạm Đăng,POST,Personal,Personal Loan,VIETCOMBANK
"Click for more Posted by 265,127 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Hồng Đức,POST,Personal,Customer Care,VIETCOMBANK
"· ₫790 Hà Nội Cần bán 9 lô đất Dương Nội - Hà Đông diện tích 32-34m2 đủ các hướng, sổ đỏ chính chủ Vị trí đất : tại tổ dân phố Vinh Quang, Đoàn Kết, Trung Kiên gần bể bơi Dương Nội. Ngõ : 2,5m, cách đường oto đi 20m Tiện ích : vị trí đất gần bể bơi Dương ",3,NEUTRAL,Nhà Đất Giá Tốt,POST,Personal,Personal Loan,VIETCOMBANK
· Ngân hàng vietcombank chũ sáng nay có làm việc không nhỉ???,2,NEUTRAL,Vinh Trần,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 258,577 Views Huca Videos · Vietcombank lại dính phốt ! Đem tiền đi gửi mà xem người ta ko ra gì hết -\-\- N: Tuan Usstyle",2,NEGATIVE,Son Luong,POST,Personal,H.R,VIETCOMBANK
"Click for more Posted by 263,630 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Lê Yến,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 118,328 Views Giải Trí + · Vietcombank lại dính phốt ! Đem tiền đi gửi mà xem người ta ko ra gì hết . . . . . . . . . . . . . . Link xem nhanh: http://ngamvn.net/photo/90632",2,NEGATIVE,Tuyen Phan,POST,Personal,No service,VIETCOMBANK
· nghe noi' vcb tu dong mat tien` cha le gio` ra rut het ha ta,2,NEGATIVE,Phạm Văn Thạch,POST,Personal,No service,VIETCOMBANK
"Thượng đế cà chớn Posted by 183,939 Views Xã hội Cấp tiến · Thái độ phục vụ khách hàng của nhân viên ngân hàng Vietcombank nguồn: Tuan Usstyle",2,NEGATIVE,Tuấn Trần,POST,Personal,No service,VIETCOMBANK
Đã từng gặp mấy thằng hách dịch như vậy rồi.. Vietcombank đường lãnh binh thăng có thằng cha đó thái độ cũng tựa tựa như vậy.. Nhân viên giao dịch với khách hàng mà cứ như ta đây là ông lớn bà lớn. Vừa sang chảnh vừa khinh thường khách hàng Click for more,2,NEGATIVE,Hân Hân,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 260,345 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,My Hoang,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 260,345 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Thuan Ha,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 260,345 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Hùngliền Nguyễn Liền,POST,Personal,Customer Care,VIETCOMBANK
"Chi o vn moi nhu the thoi O nuoc ngoai ho kg bao Gio nhu vay dau Posted by 259,556 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,阮玉惠,POST,Personal,Customer Care,VIETCOMBANK
"Nhà Đất Hậu Giang 4 new photos · Mở Bán Khu ĐÔ THỊ NGUYỄN HUỆ - KHL ĐỘC QUYỀN PHÂN PHỐI - 094 7979 188 - Diện tích: 21.785,53 m2 - Tổng số nền: 197 - Tổng số Block: 03 - Mặt tiền đường Phạm Hùng trung tâm thị xã Ngã 7 - HẬU GIANG - Cơ sở hạ tầng",3,NEUTRAL,Võ Thái Dương,POST,Personal,Personal Loan,VIETCOMBANK
· Ngân hàng vietcombank k biết nằm ở đâu thành phố thanh hóa mọi người nhỉ?ai biết k chỉ mình với,2,NEUTRAL,Hà Mai,POST,Personal,Branch,VIETCOMBANK
"Click for more Posted by 258,906 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Lâm Nhật Sơn,POST,Personal,Customer Care,VIETCOMBANK
"ngan hang vn nhu vay do chiu kg chiu thi thoi kakaa Posted by 257,878 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Binbin Pham,POST,Personal,Customer Care,VIETCOMBANK
Cho e hỏi dịch vụ giữ tiền tiếc kiệm qua thẻ làm Ntn ak,2,NEUTRAL,Thu Huệ,COMMENT,Personal Page/Group,Credit card,VIETCOMBANK
"Click for more Posted by 257,867 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Trinh Nguyen,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 258,906 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Thu Ngọc,POST,Personal,Customer Care,VIETCOMBANK
+8 Lan Mộc 12 new photos Kính gửi quý báo và các trang mạng xh cũng như toàn bộ kh của ngân hàng MB bank. Nhờ toàn thể bạn bè chia sẻ giúp. Tôi là kiều thị ngọc lan. Tôi chịu trách nhiệm trước pháp luật trước thông tin chia sẻ trên đây. Tôi mở tài khoản n,3,NEUTRAL,Trần Thị Kim Thoa,POST,Personal,Personal Internet Banking,VIETCOMBANK
"Click for more Posted by 257,749 Views Huca Videos · Vietcombank lại dính phốt ! Đem tiền đi gửi mà xem người ta ko ra gì hết -\-\- N: Tuan Usstyle",2,NEGATIVE,Hoàng Thanh,POST,Personal,Saving Account,VIETCOMBANK
"Click for more Posted by 41,303 Views Tin Tức Giải Trí Việt tại Hàn quốc · Ngân hàng vietcombank mình đấy Nhân viên thì ít ...làm việc thì quá chảnh chảnh ...thái độ ko tôn trong khách hàng chút nào Thời cơ đa đên ..kkk chừa nha mày",2,NEGATIVE,Minh Truong,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 256,284 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Hải Châu,POST,Personal,Customer Care,VIETCOMBANK
"VCB góc Nguyễn Lương Bằng với Nguyễn Văn Linh cũng y như vầy nè Posted by 255,120 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Ballap Hoang,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 254,980 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Haiquan Vua Cam Soan,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 254,693 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Pha Hoangpha,POST,Personal,Customer Care,VIETCOMBANK
"· ₫850,000,000 Vòng Xoay Phú Lâm CĂN HỘ GIÁ RẺ QUẬN BÌNH TÂN. Chất Lượng Căn Hộ Và Dịch Vụ Tiện Ích Như Thuộc Dòng Những Căn Hộ Cao Cấp Nhưng Giá Rất Chi Là Trung Bình . Căn Hộ Bình Tân Vision Có Không Gian Xanh Chiếm Đến 75% Tổng Diện Tích Dự Án. Vision ",3,NEUTRAL,Khoa Huynhtan,POST,Personal,Personal Loan,VIETCOMBANK
"Click for more Posted by 254,980 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Đỗ Đức Khiêm,POST,Personal,Customer Care,VIETCOMBANK
"Click for more Posted by 253,614 Views Dozado.vn · Nhân viên thì ít ...làm việc thì chảnh chảnh ...thái độ ko tôn trong khách hang Thời cơ đa đên ..kkk chừa nha mày Nguồn: Tuan Usstyle",2,NEGATIVE,Phát Thịnh,POST,Personal,Customer Care,VIETCOMBANK
"· ₫870 Phú Lâm, Hồ Chí Minh, Vietnam DỰ ÁN CĂN HỘ VISION1 LIỀN KỀ KHU TRUNG TÂM QUẬN BÌNH TÂN GIÁ BÁN :17tr/m2 ( CHỈ CẦN THANH TOÁN TRƯỚC 20% KÝ HĐMB ) . Dự kiến bàn giao vượt tiến độ 11/2017. Vị trí thuận lợi đắc địa nút giao thông vàng của KV trung tâm ",3,NEUTRAL,Phạm Đăng,POST,Personal,Personal Loan,VIETCOMBANK
"· ₫870 Phú Lâm, Hồ Chí Minh, Vietnam DỰ ÁN CĂN HỘ VISION1 LIỀN KỀ KHU TRUNG TÂM QUẬN BÌNH TÂN GIÁ BÁN :17tr/m2 ( CHỈ CẦN THANH TOÁN TRƯỚC 20% KÝ HĐMB ) . Dự kiến bàn giao vượt tiến độ 11/2017. Vị trí thuận lợi đắc địa nút giao thông vàng của KV trung tâm ",3,NEUTRAL,Phạm Đăng,POST,Personal,Personal Loan,VIETCOMBANK
