MESSAGE,THEME,USER NAME,SENTIMENT,TYPE POST,TYPE USER,SERVICE,OBJECT NAME
"Trường mình năm nay ghê thế @@ +2 SINH VIÊN - NEU 5 new photos · [8 LÝ DO BẠN NÊN CHỌN NEU ĐỂ HỌC] (So với năm 2016, bổ sung thêm 01 lý do - Học bổng cực nhiều) Group dành riêng cho k59 NEU : http://bit.ly/k59_NEU Trường có bề dày truyền thống hơn 60 năm ",3,Trang Hà Nguyễn,NEUTRAL,POST,Personal,Brand Activity,SACOMBANK
"Ngân hàng ơi ngân hàng. Click for more Posted by 4,889 Views Cà gai leo trồng và sử dụng · Mọi người đang dùng ngân hàng Sacombank hãy lưu ý nhé. Hãy lựa chọn những ngân hàng uy tín, chất lượng nhé mọi người. Chia sẻ để mọi người cùng biết ạ.",2,Trang Huynh,NEGATIVE,POST,Personal,Management,SACOMBANK
uoc mo nho nhoi cua e hixhi. Căn Hộ Cao Cấp Flora Fuji 4 new photos · Bạn Đang Tìm Kiếm Môt CĂN HỘ CAO CẤP Đầy Đủ Tiện Nghi với Mức Giá Bình Dân - Phục vụ cho Nhu Cầu Đầu Tư Và An Cư Lạc Nghiệp LIÊN HỆ CHỦ ĐẦU TƯ : 090 6920 618 (24/24) Diện tích Căn: 54m2,3,Trang Le,NEUTRAL,POST,Personal,Personal Loan,SACOMBANK
"· Sacombank + Lienvietpostbank = SaPostBank Sacombank + Eximbank = Sexbank, Sexibank Ôi zời ơi tôi chết cười mất ))). Lá cải nó cũng có cái thú của nó",2,Trang Le Huyen,NEUTRAL,POST,Personal,No service,SACOMBANK
"Bao nhieu ti ti ti tieu tung roi Click for more Posted by 232,781 Views Công An Thành Phố · Ông Trầm Bê đâu, sao không có mặt? Sacombank có chuyện gì chăng ??",2,Trang Luu,NEUTRAL,POST,Personal,Management,SACOMBANK
"Cần trợ giúp : Bạn nào trên Fb của mình có thẻ Visa của Techcom, hoặc Sacom hoặc Exim Bank ko ???",2,Trang Mai Lê,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"jio coa tiền cungz hoang mang nhỉ Click for more Posted by 24,081 Views Tin Nóng - News · Ông Trầm Bê đâu, sao không có mặt? Sacombank có biến lớn ??",2,Trang My,NEGATIVE,POST,Personal,Management,SACOMBANK
"· Hmmm... chuyện nghe đã lâu h thành sự thật đúng là có những cái thấy vậy chứ ko phải vậy nhỉ Ông Dương Công Minh: Từ chủ soái HimLam, Liên Việt đến người quyền lực nhất Sacombank Sau một thời gian dài chờ đợi và trải qua muôn vàn khó khăn, đại hội cổ đô",2,Trang N Luu,NEUTRAL,POST,Personal,Management,SACOMBANK
"Mấy năm trước chị nói kế hoạch 5 năm tới của chị: sẽ là Tổng giám đốc ngân hàng. Một người quyết đoán, nói được làm được, rất khâm phục chị. Hà Nguyên Anh Khoa · Vị thuyền trưởng mới trên con thuyền siêu lớn mang tên Sacombank  Sacombank có tân tổng giám ",2,Trang Ngo,NEUTRAL,POST,Personal,Management,SACOMBANK
"Lên đời Galaxy S8 hoàn tiền tới 4 TRIỆU Thời gian áp dụng từ 14.7 đến 21.7 - Đối tượng khách hàng áp dụng: Khách hàng từng mua Samsung S6, S6 Edge, S7, S7 Edge, Note 4, Note 5 tại FPTShop - Khách hàng được giảm ngay 2.000.000đ khi mua S8/S8+ (tất cả các m",3,Trang Nguyen,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"ĐỂ ĐÂY VÀ XIN NÓI 1 CÂU : ♥♥♥ QUÁ LÀ HÓT HÒN HỌT LUÔN "" >:O>:O>:O ♥♥♥""Samsung Galaxy S8/S8 Plus Giảm Đến 4.000.000đ"" ♥♥♥ 3:)3:)3:) Từ 14.7 đến 21.7 Khách hàng từng mua Samsung S6, S6 Edge, S7, S7 Edge, Note 4, Note 5 tại FPTShop được giảm ngay 2.000.000đ ",3,Trang Nguyen,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"ĐỂ ĐÂY VÀ XIN NÓI 1 CÂU : ♥♥♥ QUÁ LÀ HÓT HÒN HỌT LUÔN "" >:O>:O>:O ♥♥♥""Samsung Galaxy S8/S8 Plus Giảm Đến 4.000.000đ"" ♥♥♥ 3:)3:)3:) Từ 14.7 đến 21.7 Khách hàng từng mua Samsung S6, S6 Edge, S7, S7 Edge, Note 4, Note 5 tại FPTShop được giảm ngay 2.000.000đ ",3,Trang Nguyen,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"Chết tôi rồi, 10 năm xài Sacombank giờ đọc xong thất vọng quá... Click for more Posted by 19,340 Views Bluevn · Bạn đã xem chưa: Biến lớn tại ĐHCĐ Ngân hàng Sacombank. ""Ông Trầm Bê đâu, sao không có mặt?""",2,Trang Nguyen,NEUTRAL,POST,Personal,Management,SACOMBANK
· Sacombank tình yêu của chúng ta,4,Trang Nguyễn Thị Thu,NEUTRAL,POST,Personal,No service,SACOMBANK
· Chính sách bán hàng mới nhất tại dự án Sunsinhe City 1./ Hỗ trợ lãi suất Ngân Hàng (Ngân hàng Sacombank) - Giải ngân cho vay 75% giá trị căn hộ - Hỗ trợ lãi suất 0% đến khi giao nhà( kể từ ngày ký HĐMB ) - Ân hạn trả nợ gốc trong thời gian HTLS - Giảm l,3,Trang Như Nguyễn,NEUTRAL,POST,Personal,Personal Loan,SACOMBANK
"· Tin mới nhất: Mua Samsun Galaxy S8/S8+ tại FPT 411 Quang trung - Quảng Ngãi sẽ đươc: - Trả góp 0% - Tặng PMH Phụ Kiện 500,000đ. - Thu cũ - Đổi Mới - Tiết kiệm Lên đến 9 triệu. - Hoàn tiền lên đên 2 triệu khi thanh toán qua thẻ tín dụng: Citibank, HSBC, ",3,Trang Pham,NEUTRAL,POST,Personal,Personal Loan,SACOMBANK
"Đi rút tiền thôi Click for more Posted by 13,807 Views Nguyễn Phú Ngọc Follow · Sacombank có biến. anh em rút tiền nhanh :((",2,Trang Thanh Le,NEGATIVE,POST,Personal,Management,SACOMBANK
· Thông báo Chương trình bán trả góp lãi suất 0% trả trước 0 đồng cho tất cả sp như: Tất cả Điện thoại Smartphone Điện Máy Âm thanh Loa kéo lưu Ý: chương trình này luôn luôn áp dụng từ hôm nay và mãi mãi về sau nhe qúy khách ! sp đựợc áp dụng có giá trị ,3,Trang Thy Kỳ,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"Bị ấn tượng câu : "" 1 cây làm chẳng nên non, 3 cây chụm lại tan hoang luôn "" Click for more Posted by 165,936 Views Tin Nóng - News · Ông Trầm Bê đâu, sao không có mặt? Sacombank có biến lớn ??",2,Trang Tí,NEGATIVE,POST,Personal,Management,SACOMBANK
· Có ai có ngân hàng sacombank kooo giúp e với !!!,2,Trang Trang Tran,NEUTRAL,POST,Personal,No service,SACOMBANK
"Sacombank đó chị em! Rút tiền nhanh thôi Click for more Posted by 80,272 Views Nguyễn Phú Ngọc Follow · Sacombank có biến. Rút tiền nhanh thôi :((",2,Trang Trọc,NEGATIVE,POST,Personal,Management,SACOMBANK
"· K hieu ten ong ah..tram bê..la bê tat ca nhung thu cua ong di..guo keu la.. Biến lớn tại đại hội cổ đông ngân hàng Sacombank, đại gia Trầm Bê bị bêu tên chửi bới - Tin Tức Mới Tin báo mới hôm nay Biến lớn tại đại hội cổ đông ngân hàng Sacombank, đại gia",2,Trang Vu,NEGATIVE,POST,Personal,Management,SACOMBANK
"· CHÚC MỪNG ÔNG PHẠM VĂN PHONG NGUYÊN GIÁM ĐỐC VIETCOMBANK DAKLAK. *** Bổ nhiệm quyền Tổng Giám đốc Sacombank 17:47 ngày 04 tháng 07 năm 2017 TPO - Ngân hàng TMCP Sài Gòn Thương Tín (Sacombank) vừa chính thức bổ nhiệm bà Nguyễn Đức Thạch Diễm, Phó Tổng gi",2,Tranxuanlinh Nghệ Tĩnh,NEUTRAL,POST,Personal,H.R,SACOMBANK
"Thôi tui rút tiền đây để đó nguy hiêm qua Click for more Posted by 33,298 Views Nguyễn Phú Ngọc Follow · Sacombank có biến. anh em rút tiền nhanh :((",2,Trí,NEGATIVE,POST,Personal,Management,SACOMBANK
"· Để đây chờ mấy bạn tương tác giúp thôi chứ ko biết nói gì ""SACOMBANK- Đồng hành cùng phát triển""",4,Trí Cao Trương,NEUTRAL,POST,Personal,Brand Activity,SACOMBANK
· chuyện hôm qua. kỉ niệm 15 năm thành lập Sacombank Kiên Giang +3,1,Trí Dũng,NEUTRAL,POST,Personal,Brand Activity,SACOMBANK
Trong thẻ sacombank tao còn 100k có khi nào bị giật k nhể.. Hoang mang vãi · Biến Sacombank chăng ?,2,Triệu Hạ,NEUTRAL,POST,Personal,Management,SACOMBANK
"Các bạn ui gửi tiền vào đi... Click for more Posted by 99,743 Views Thương Gia Online · Phần 2 câu chuyện Sacombank: Minh Him Lam, sân golf trong sân bay Tân Sơn Nhất và trách nhiệm của ngân hàng nhà nước trong vụ Sacombank sáp nhập với Phương Nam.",2,Triều Hải,NEGATIVE,POST,Personal,Management,SACOMBANK
"Sacombank có biến !? Click for more Posted by 481,185 Views Pavel Thao · ""Ông Trầm Bê đâu?""",2,Triệu Hải Dương,NEGATIVE,POST,Personal,Management,SACOMBANK
"Nhiều cái lãnh đạo nói chỉ là KHẨU HIỆU thôi các vị cổ đông hãy đợi đấy. (Hãy đợi đấy kaka) Click for more Posted by Learn More Watch Again Resume Video Learn More Learn More 205,310 Views Đinh La Thăng · Cổ đông sacombank bức xúc trước những quyết định c",2,Triệu Minh Huệ,NEGATIVE,POST,Personal,Management,SACOMBANK
"· Bạn nào có thẻ Vietcombank,ACB, OCB, VPBank, TPBank, Eximbank,Sacombank mà có sử dụng INTERNET BANKING, inbox mình hướng dẫn cách kiếm tiền free rất đơn giản và 100% uy tín nhé. Ai muốn làm thì inbox mình sẽ hướng dẫn cụ thể cách để kiếm được nhiều.Nhàn",3,Triệu Nguyễn,NEUTRAL,POST,Personal,Personal Internet Banking,SACOMBANK
"· Sacombank tiếp tục thay đổi nhân sự cấp cao Sacombank tiếp tục thay đổi nhân sự cấp cao TTO - Những chiếc ghế nóng HĐQT của Sacombank đã có chủ, và ngân hàng này đang sắp xếp lại nhân sự trong quá trình tái cơ cấu dưới thời ông chủ mới Dương Công Minh t",2,Triệu Quốc Thanh,NEUTRAL,POST,Personal,Management,SACOMBANK
"Ngân hàng Sacombank và NH Phương Nam sáp nhập nhau thành......biến....!? Click for more Posted by 2,335,737 Views Thương Gia Online · Ông Trầm Bê đâu, sao không có mặt?",2,Triều Thiên,NEGATIVE,POST,Personal,Management,SACOMBANK
"· Vcb với sacombank dạo này phốt nhiều quá nhỉ, thôi chuyển qua HSBC thôi",2,Trinh Cao,NEGATIVE,POST,Personal,No service,SACOMBANK
"Ngân hàng Phương Nam & sacombank xác nhập lại bị lỗ nữa rùi... Click for more Posted by 841,695 Views Thương Gia Online · Ông Trầm Bê đâu, sao không có mặt?",2,Trinh Doan,NEGATIVE,POST,Personal,Management,SACOMBANK
"· # TUYỂNDỤNG # SACOMBANK Vị trí : CTV Nhân sự Thông tin cụ thể hơn thì ib Đức, những bạn sinh viên năm 3, 4 cũng có thể ứng tuyển nè. .......................................................... Nơi Làm Việc: Phòng Nhân Sự Sacombank Mức Lương: Lương thỏa t",1,Trịnh Đức,NEUTRAL,POST,Personal,H.R,SACOMBANK
· Ae tín dụng Sacombank CHUYỆN CHÀNG TÍN DỤNG - Ngân Hàng TMCP Sài Gòn Thương Tín Đã mấy năm rồi ta có hay - Một thời mộng ước với mê say - Nặng trên vai niềm tin của mẹ ... sacombankcareer.com,4,Trịnh Dũng,NEUTRAL,POST,Personal,H.R,SACOMBANK
"Này thì sacombank, ôi tiền mình làm ra tiêu sạch khỏi lo cúng cho ngân hàng ) Click for more Posted by 29,332 Views Thương Gia Online · Ông Trầm Bê đâu, sao không có mặt?",2,Trịnh Hạo Vương,NEGATIVE,POST,Personal,Management,SACOMBANK
"ai chạy được chạy gấp Click for more Posted by 62,187 Views Nguyễn Phú Ngọc Follow · Sacombank có biến. Rút tiền nhanh thôi :((",2,Trịnh Hiền Đức,NEGATIVE,POST,Personal,Management,SACOMBANK
· Bà Già xem bói nói sao này con sẽ giàu Nên ngày nào em cũng ra ngồi giữ cái thùng ATM của Sacombank +6,4,Trịnh Hoàng Phương,NEUTRAL,POST,Personal,Account Activity,SACOMBANK
Nghe đồn Sacombank sập tiệm rồi hả cả nhà?,2,Trịnh Hoàng Xuân Phúc,NEGATIVE,POST,Personal,Management,SACOMBANK
"Minh không có tiền nên không sợ hahaaaaaa Click for more Posted by 382,733 Views Tin Nóng - News · Ông Trầm Bê đâu, sao không có mặt? Sacombank có biến lớn ??",2,Trinh Huy Trân,NEGATIVE,POST,Personal,Account Activity,SACOMBANK
"· Cảnh báo: Ngân hàng phá sản, tiền gửi của dân sẽ ra sao? Cổ đông Sacombank: Ông Trầm Bê ở đâu? https://www.youtube.com/watch?v=VVNW0AopRNo Xuất bản 1 thg 7, 2017 Cảnh báo: Ngân hàng phá sản, tiền gửi của dân sẽ ra sao? Cổ đông Sacombank: Ông Trầm Bê ở đ",2,Trinh Huynh Binh Truc,NEGATIVE,POST,Personal,Management,SACOMBANK
"· 500ae ai có thẻ Master card của ANZ, EXIM, SACOM, VP, VIB, viettin cho minh mượn. Tks",4,Trinh Khánh Trung,NEUTRAL,POST,Personal,Credit card,SACOMBANK
Bà con có tiền gửi ngân hàng thì rút về dự trữ usd nhé. Nếu không muôn mất. Cùng với động thái nhà đầu tư nước ngòi ồ ạt thoái vốn. Mới đây các NH Thương mại VN phải tăng lãi suất để huy động vốn. · Trong hành động mới đây việc các ngân hàng nước ngoài bỏ,2,Trịnh Khoa,NEGATIVE,POST,Personal,Management,SACOMBANK
"· Từ ngày 1/7 - 7/7, Khách hàng đặt trước siêu phẩm Samsung Galaxy S8 Plus màu tím khói sẽ nhận được rất nhiều phần quà đặc quyền vô cùng hấp dẫn. Khuyến mại: - Lò Vi Sóng Samsung - Đặc quyền F.Plus - Ưu đãi Samsung Elite (Xem phim, Cafe thứ 7 miễn phí cù",3,Trinh Kieu,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"Các bạn share trong nước để mọi nguoi cảnh giác trong việc gửi tiền ngân hàng Sacombank và các ngân hàng khác...Mình nghe rất nhiều thông tin từ Hải Ngoại cảnh cáo về việc gửi tiền ngân hàng tại VN, và giờ có thêm bằng chứng này nữa...ko sớm thì muộn thì ",2,Trinh Le,NEGATIVE,POST,Personal,Management,SACOMBANK
"ai có j trong sacombank rut đi kìa Click for more Posted by 381,759 Views Nguyễn Phú Ngọc Follow · Sacombank có biến. Rút tiền nhanh thôi :((",2,Trinh Lê,NEGATIVE,POST,Personal,Management,SACOMBANK
· Sacombank tặng quà sinh nhật sớm quá ))))),2,Trịnh Long,NEUTRAL,POST,Personal,Customer Care,SACOMBANK
"Hên vãi. Tui xài vietcombank ) Click for more Posted by 151,775 Views Tin Nóng - News · Ông Trầm Bê đâu, sao không có mặt? Sacombank có biến lớn ??",2,Trịnh Minh Tài,NEUTRAL,POST,Personal,Management,SACOMBANK
fb em có ai làm ở Seabank PV bank và Sacombank ko ạ?,2,Trịnh Mỹ Hạnh,NEUTRAL,POST,Personal,Customer Care,SACOMBANK
"Hồi đó t nghe nói ngân hàng Phương Nam nợ dữ lắm )) t cứ tưởng nó phá sản ai ngờ Saccombank gánh nợ giùm :₫) Click for more Posted by 110,100 Views Tin Nóng - News · Ông Trầm Bê đâu, sao không có mặt? Sacombank có biến lớn ??",2,Trinh My Pham,NEGATIVE,POST,Personal,Management,SACOMBANK
"· ""SAMSUNG GALAXY S8/S8+ GIẢM ĐẾN 4.000.000Đ Chi tiết chương trình như sau: Thời gian áp dụng từ 14.7 đến 21.7 Đối tượng khách hàng áp dụng: Khách hàng từng mua Samsung S6, S6 Edge, S7, S7 Edge, Note 4, Note 5 tại FPTShop (*) Khuyến mãi: - Khách hàng được",3,Trịnh Ngọc Sang,NEUTRAL,POST,Personal,Credit card,SACOMBANK
"· Biến lớn Sacombank: 'Đồng tiền của chúng tôi, xương máu của chúng tôi đã đi đâu về đâu?' https://www.youtube.com/watch?v=y32ISsOjwmM Xuất bản 2 thg 7, 2017 Link đăng ký miễn phí : https://goo.gl/ic9SHD Cổ đông lớn Sacombank: 'Đồng tiền của chúng tôi, xư",2,Trinh Ngoc Toan,NEGATIVE,POST,Personal,Management,SACOMBANK
"Cái này ko phải e nhiều chuyện nhé, ai gửi tiền tiết Sacombank vào xem nhé Click for more Posted by 369,013 Views Thương Gia Online · Ông Trầm Bê đâu, sao không có mặt?",2,Trinh Nguyễn,NEGATIVE,POST,Personal,Management,SACOMBANK
"· Bạn có sử dụng Internet banking của Vietcombank , ACB, Sacombank,OCB,TPbank,VPBank,Exibank BIDV . hãy liên kết với những tiện ích của ví Momo để nhận 110k -\-\Bước 1: Lên Appstore (với iphone) hoặc CHPlay (với android) tải phần mềm ví điện tử Momo về má",3,Trịnh Nhi Yến,NEUTRAL,POST,Personal,Personal Internet Banking,SACOMBANK
"· ₫100,000 Thành phố Hồ Chí Minh Bạn có sử dụng Internet banking của Vietcombank , ACB, Sacombank,OCB,TPbank,VPBank,Exibank BIDV . hãy liên kết với những tiện ích của ví Momo để nhận 110k -\-\Bước 1: Lên Appstore (với iphone) hoặc CHPlay (với android) tải",3,Trịnh Nhi Yến,NEUTRAL,POST,Personal,Personal Internet Banking,SACOMBANK
· Thầy thông báo đến 3 bạn sau nhận học bổng Sacombank sắp tới nhưng chưa gặp cô Tâm để nhận hồ sơ. Các em gặp cô Tâm gấp để nhận hồ sơ về hoàn thành nha. 1. Nguyễn Thị Thu Thảo - Lớp 12A12 năm học 2017 - 2018. 2. Lê Duy Tâm - Lớp 12A6 năm học 2017 - 2018,3,Trịnh Văn Danh,NEUTRAL,POST,Personal,Brand Activity,SACOMBANK
"· Cổ đông của Sacombank làm thơ rất hay: 1 người làm chẳng lên non 3 người cộng lại, lại càng tan hoang. https://m.youtube.com/watch?v=pOJ6SNl7TRY",2,Trinh Van Liem,NEGATIVE,POST,Personal,Management,SACOMBANK
"· Trong nhóm ai dùng thẻ ATM của 1 trong 8 ngân hàng sau : VCB , VP, TP, SACOM, EXIM, ACB, OCB , BIDV có đăng ký INTERNET BANKING thì # KẾT_BẠN # IBmình chỉ cách kiếm thêm được 100k ~ 200k/ ngày. Kiếm tiền từ momo ( chưa từng liên kết ).",3,Trịnh Văn Tam,NEUTRAL,POST,Personal,Personal Internet Banking,SACOMBANK
"Sacombank đấy ... Tui đang xài thẻ ở đây mà... Click for more Posted by 2,012,694 Views Thương Gia Online · Ông Trầm Bê đâu, sao không có mặt?",2,Truc Ly,NEGATIVE,POST,Personal,Management,SACOMBANK
"Rút hết ra mua vàng , mua bất động sản hết đi bà con ...kkkk Click for more Posted by 15,907 Views Nguyễn Phú Ngọc Follow · Sacombank có biến. anh em rút tiền nhanh :((",2,Truc Ly Pham,NEGATIVE,POST,Personal,Management,SACOMBANK
"Chết mệ rồi mấy đứa. Hải Triều Trang Thy Click for more Posted by 149,684 Views Nguyễn Phú Ngọc Follow · Sacombank có biến. Rút tiền nhanh thôi :((",2,Trúc Ngô,NEGATIVE,POST,Personal,Management,SACOMBANK
"Tiếp sacombank hiện nguyên hình ☆cảm thấy quá đã cái tội dảnh vậy mới vừa cho cả hệ thống Click for more Posted by 19,748 Views Thương Gia Online · Phần 2 câu chuyện Sacombank: Minh Him Lam, sân golf trong sân bay Tân Sơn Nhất và trách nhiệm của ngân hàng",2,Trực Nguyễn,NEGATIVE,POST,Personal,Management,SACOMBANK
"Càng ngày càng ghét , công sức người khác làm cm vài giây cướp hết , an ninh Việt Nam tuyệt vời Vũ Giang Minh Phú 3 photos and a video Follow Ho Chi Minh City · 2h trưa hôm nay tại ngân hàng sacombank chi nhánh lê đại hành mẹ mình rút tiền ra bị thằng đi ",2,Trúc Oanh,NEGATIVE,POST,Personal,Management,SACOMBANK
